Gene ID	Found in	Non-hypothetical Annotation	Which Annotation	Hypothetical Annotation	Which Annotation
NC_000913:complement(1249125..1249757):CDS	nc_000913 & bop27	"dihydroxyacetone kinase, c-terminal domain" || "dihydroxyacetone kinase, c-terminal domain"	nc_000913 || bop27		
NC_000913:complement(1249768..1250838):CDS	nc_000913 & bop27	"dihydroxyacetone kinase, pts-dependent, dihydroxyacetone-binding subunit" || "dihydroxyacetone kinase, pts-dependent, dihydroxyacetone-binding subunit"	nc_000913 || bop27		
NC_000913:1251066..1252985:CDS	nc_000913 & bop27	"dhaklm operon transcription activator" || "dhaklm operon transcription activator"	nc_000913 || bop27		
NC_000913:complement(1253085..1255952):CDS	nc_000913 & bop27	"putative adhesin" || "putative adhesin"	nc_000913 || bop27		
NC_000913:complement(1256721..1257812):CDS	nc_000913 & bop27	"catalase inhibitor protein; atpase, k+-dependent, ribosome-associated" || "catalase inhibitor protein; atpase, k+-dependent, ribosome-associated"	nc_000913 || bop27		
NC_000913:complement(1257929..1258513):CDS	nc_000913 & bop27	"peptidyl-trna hydrolase" || "peptidyl-trna hydrolase"	nc_000913 || bop27		
NC_000913:1258791..1259069:CDS	nc_000913 & bop27	"duf2583 family putative inner membrane protein" || "duf2583 family putative inner membrane protein"	nc_000913 || bop27		
NC_000913:complement(1259124..1260803):CDS	nc_000913 & bop27	"c4-dicarboxylic acid transporter" || "c4-dicarboxylic acid transporter"	nc_000913 || bop27		
NC_000913:complement(1260928..1261875):CDS	nc_000913 & bop27	"phosphoribosylpyrophosphate synthase" || "phosphoribosylpyrophosphate synthase"	nc_000913 || bop27		
NC_000913:complement(1262026..1262877):CDS	nc_000913 & bop27	"4-diphosphocytidyl-2-c-methylerythritol kinase" || "4-diphosphocytidyl-2-c-methylerythritol kinase"	nc_000913 || bop27		
NC_000913:complement(1262877..1263500):CDS	nc_000913 & bop27	"lipoprotein localization factor" || "lipoprotein localization factor"	nc_000913 || bop27		
NC_000913:1263714..1264970:CDS	nc_000913 & bop27	"glutamyl trna reductase" || "glutamyl trna reductase"	nc_000913 || bop27		
NC_000913:1265012..1266094:CDS	nc_000913 & bop27	"peptide chain release factor rf-1" || "peptide chain release factor rf-1"	nc_000913 || bop27		
NC_000913:1266094..1266927:CDS	nc_000913 & bop27	"rf-1 and rf-2 n5-glutamine methyltransferase" || "rf-1 and rf-2 n5-glutamine methyltransferase"	nc_000913 || bop27		
NC_000913:1266924..1267316:CDS	nc_000913 & bop27	"sirb family inner membrane protein" || "sirb family inner membrane protein"	nc_000913 || bop27		
NC_000913:1267320..1268129:CDS	nc_000913 & bop27	"transglutaminase-like tpr-repeat protein" || "transglutaminase-like tpr-repeat protein"	nc_000913 || bop27		
NC_000913:1268165..1269019:CDS	nc_000913 & bop27	"3-deoxy-d-manno-octulosonate 8-phosphate synthase" || "3-deoxy-d-manno-octulosonate 8-phosphate synthase"	nc_000913 || bop27		
NC_000913:complement(1269168..1269275):CDS	nc_000913 & bop27	"toxic polypeptide, small" || "toxic polypeptide, small"	nc_000913 || bop27		
NC_000913:1269323..1269389:ncRNA	nc_000913 & bop27	"srna antisense regulator affects ldra translation; proposed addiction module in ldr-a repeat, with toxic peptide ldra" || "srna antisense regulator affects ldra translation; proposed addiction module in ldr-a repeat, with toxic peptide ldra"	nc_000913 || bop27		
NC_000913:complement(1269703..1269810):CDS	nc_000913 & bop27	"toxic polypeptide, small" || "toxic polypeptide, small"	nc_000913 || bop27		
NC_000913:1269858..1269923:ncRNA	nc_000913 & bop27	"srna antisense regulator affects ldrb translation; proposed addiction module in ldr-b repeat, with toxic peptide ldrb" || "srna antisense regulator affects ldrb translation; proposed addiction module in ldr-b repeat, with toxic peptide ldrb"	nc_000913 || bop27		
NC_000913:complement(1270238..1270345):CDS	nc_000913 & bop27	"toxic polypeptide, small" || "toxic polypeptide, small"	nc_000913 || bop27		
NC_000913:1270393..1270460:ncRNA	nc_000913 & bop27	"srna antisense regulator affects ldrc translation; proposed addiction module in ldr-c repeat, with toxic peptide ldrc" || "srna antisense regulator affects ldrc translation; proposed addiction module in ldr-c repeat, with toxic peptide ldrc"	nc_000913 || bop27		
NC_000913:complement(1270749..1271849):CDS	nc_000913 & bop27	"calcium/sodium:proton antiporter" || "calcium/sodium:proton antiporter"	nc_000913 || bop27		
NC_000913:1272119..1272349:CDS	nc_000913 & bop27	"cation transport regulator" || "cation transport regulator"	nc_000913 || bop27		
NC_000913:1272507..1273202:CDS	nc_000913 & bop27	"cation transport regulator" || "cation transport regulator"	nc_000913 || bop27		
NC_000913:complement(1273246..1273599):CDS	nc_000913 & bop27	"putative sulfur relay protein" || "putative sulfur relay protein"	nc_000913 || bop27		
NC_000913:1273784..1275178:CDS	nc_000913 & bop27	"putative invasin" || "putative invasin"	nc_000913 || bop27		
NC_000913:complement(1275179..1275829):CDS	nc_000913 & bop27	"response regulator in two-component regulatory system with narx" || "response regulator in two-component regulatory system with narx"	nc_000913 || bop27		
NC_000913:complement(1275822..1277618):CDS	nc_000913 & bop27	"sensory histidine kinase in two-component regulatory system with narl" || "sensory histidine kinase in two-component regulatory system with narl"	nc_000913 || bop27		
NC_000913:1277957..1279348:CDS	nc_000913 & bop27	"nitrate/nitrite transporter" || "nitrate/nitrite transporter"	nc_000913 || bop27		
NC_000913:1279864..1283607:CDS	nc_000913 & bop27	"nitrate reductase 1, alpha subunit" || "nitrate reductase 1, alpha subunit"	nc_000913 || bop27		
NC_000913:1283604..1285142:CDS	nc_000913 & bop27	"nitrate reductase 1, beta (fe-s) subunit" || "nitrate reductase 1, beta (fe-s) subunit"	nc_000913 || bop27		
NC_000913:1285139..1285849:CDS	nc_000913 & bop27	"molybdenum-cofactor-assembly chaperone delta subunit of nitrate reductase 1" || "molybdenum-cofactor-assembly chaperone delta subunit of nitrate reductase 1"	nc_000913 || bop27		
NC_000913:1285849..1286526:CDS	nc_000913 & bop27	"nitrate reductase 1, gamma (cytochrome b(nr)) subunit" || "nitrate reductase 1, gamma (cytochrome b(nr)) subunit"	nc_000913 || bop27		
NC_000913:complement(1287066..1287236):ncRNA	nc_000913 & bop27	"rtt srna, processed from tyrt transcript" || "rtt srna, processed from tyrt transcript"	nc_000913 || bop27		
NC_000913:complement(1287087..1287176):CDS	nc_000913 & bop27	"protamine-like protein" || "protamine-like protein"	nc_000913 || bop27		
NC_000913:complement(1287244..1287328):tRNA	nc_000913 & bop27	"trna-tyr" || "trna-tyr"	nc_000913 || bop27		
NC_000913:complement(1287538..1287622):tRNA	nc_000913 & bop27	"trna-tyr" || "trna-tyr"	nc_000913 || bop27		
NC_000913:complement(1287782..1288624):CDS	nc_000913 & bop27	"formyltetrahydrofolate hydrolase" || "formyltetrahydrofolate hydrolase"	nc_000913 || bop27		
NC_000913:complement(1288674..1289132):CDS	nc_000913 & bop27	"upf0225 family protein" || "upf0225 family protein"	nc_000913 || bop27		
NC_000913:1289245..1290150:CDS	nc_000913 & bop27	"putative patatin-like family phospholipase" || "putative patatin-like family phospholipase"	nc_000913 || bop27		
NC_000913:1290242..1291255:CDS	nc_000913 & bop27	"pcnb-degradosome interaction factor; response regulator" || "pcnb-degradosome interaction factor; response regulator"	nc_000913 || bop27		
NC_000913:1291457..1292365:CDS	nc_000913 & bop27	"glucose-1-phosphate uridylyltransferase" || "glucose-1-phosphate uridylyltransferase"	nc_000913 || bop27		
NC_000913:complement(1292509..1292922):CDS	nc_000913 & bop27	"global dna-binding transcriptional dual regulator h-ns" || "global dna-binding transcriptional dual regulator h-ns"	nc_000913 || bop27		
NC_000913:1293527..1294144:CDS	nc_000913 & bop27	"thymidine kinase/deoxyuridine kinase" || "thymidine kinase/deoxyuridine kinase"	nc_000913 || bop27		
NC_000913:complement(join(1294426..1294992,1294992..1295141,:CDS	nc_000913 & bop27		nc_000913 || bop27		
NC_000913:complement(1295446..1298121):CDS	nc_000913 & bop27	"fused acetaldehyde-coa dehydrogenase/iron-dependent alcohol dehydrogenase/pyruvate-formate lyase deactivase" || "fused acetaldehyde-coa dehydrogenase/iron-dependent alcohol dehydrogenase/pyruvate-formate lyase deactivase"	nc_000913 || bop27		
NC_000913:1298598..1299245:CDS	nc_000913 & bop27	"upf0056 family inner membrane protein" || "upf0056 family inner membrane protein"	nc_000913 || bop27		
NC_000913:1301182..1302813:CDS	nc_000913 & bop27	"oligopeptide abc transporter periplasmic binding protein" || "oligopeptide abc transporter periplasmic binding protein"	nc_000913 || bop27		
NC_000913:1302899..1303819:CDS	nc_000913 & bop27	"oligopeptide abc transporter permease" || "oligopeptide abc transporter permease"	nc_000913 || bop27		
NC_000913:1303834..1304742:CDS	nc_000913 & bop27	"oligopeptide abc transporter permease" || "oligopeptide abc transporter permease"	nc_000913 || bop27		
NC_000913:1304754..1305767:CDS	nc_000913 & bop27	"oligopeptide abc transporter atpase" || "oligopeptide abc transporter atpase"	nc_000913 || bop27		
NC_000913:1305764..1306768:CDS	nc_000913 & bop27	"oligopeptide abc transporter atpase" || "oligopeptide abc transporter atpase"	nc_000913 || bop27		
NC_000913:complement(1306821..1307150):CDS	nc_000913 & bop27	"upf0263 family protein" || "upf0263 family protein"	nc_000913 || bop27		
NC_000913:complement(1307185..1308645):CDS	nc_000913 & bop27	"cardiolipin synthase 1" || "cardiolipin synthase 1"	nc_000913 || bop27		
NC_000913:1308788..1308961:CDS	nc_000913 & bop27	"uncharacterized protein" || "uncharacterized protein"	nc_000913 || bop27		
NC_000913:complement(1309016..1310269):CDS	nc_000913 & bop27	"voltage-gated potassium channel" || "voltage-gated potassium channel"	nc_000913 || bop27		
NC_000913:complement(1310569..1310865):CDS	nc_000913 & bop27	"putative dgpf domain-containing enzyme" || "putative dgpf domain-containing enzyme"	nc_000913 || bop27		
NC_000913:1311089..1311808:CDS	nc_000913 & bop27	"membrane spanning protein in tonb-exbb-exbd transport complex" || "membrane spanning protein in tonb-exbb-exbd transport complex"	nc_000913 || bop27		
NC_000913:complement(1311848..1312246):CDS	nc_000913 & bop27	"acyl-coa esterase" || "acyl-coa esterase"	nc_000913 || bop27		
NC_000913:complement(1312351..1312890):CDS	nc_000913 & bop27	"ispa family inner membrane protein" || "ispa family inner membrane protein"	nc_000913 || bop27		
NC_000913:complement(1312920..1313663):CDS	nc_000913 & bop27	"upf0259 family inner membrane protein" || "upf0259 family inner membrane protein"	nc_000913 || bop27		
NC_000913:1314020..1314658:CDS	nc_000913 & bop27	"outer membrane protein w" || "outer membrane protein w"	nc_000913 || bop27		
NC_000913:complement(1314718..1315224):CDS	nc_000913 & bop27	"putative rubrerythrin/ferritin-like metal-binding protein" || "putative rubrerythrin/ferritin-like metal-binding protein"	nc_000913 || bop27		
NC_000913:complement(1315270..1315770):CDS	nc_000913 & bop27	"putative rubrerythrin/ferritin-like metal-binding protein" || "putative rubrerythrin/ferritin-like metal-binding protein"	nc_000913 || bop27		
NC_000913:complement(1315856..1316035):CDS	nc_000913 & bop27	"kgg family protein" || "kgg family protein"	nc_000913 || bop27		
NC_000913:complement(1316416..1317222):CDS	nc_000913 & bop27	"tryptophan synthase, alpha subunit" || "tryptophan synthase, alpha subunit"	nc_000913 || bop27		
NC_000913:complement(1317222..1318415):CDS	nc_000913 & bop27	"tryptophan synthase, beta subunit" || "tryptophan synthase, beta subunit"	nc_000913 || bop27		
NC_000913:complement(1318427..1319788):CDS	nc_000913 & bop27	"indole-3-glycerolphosphate synthetase and n-(5-phosphoribosyl)anthranilate isomerase" || "indole-3-glycerolphosphate synthetase and n-(5-phosphoribosyl)anthranilate isomerase"	nc_000913 || bop27		
NC_000913:complement(1319789..1321384):CDS	nc_000913 & bop27	"fused glutamine amidotransferase (component ii) of anthranilate synthase/anthranilate phosphoribosyl transferase" || "fused glutamine amidotransferase (component ii) of anthranilate synthase/anthranilate phosphoribosyl transferase"	nc_000913 || bop27		
NC_000913:complement(1321384..1322946):CDS	nc_000913 & bop27	"component i of anthranilate synthase" || "component i of anthranilate synthase"	nc_000913 || bop27		
NC_000913:complement(1323038..1323082):CDS	nc_000913 & bop27	"trp operon leader peptide" || "trp operon leader peptide"	nc_000913 || bop27		
NC_000913:1323220..1324101:CDS	nc_000913 & bop27	"php domain protein" || "php domain protein"	nc_000913 || bop27		
NC_000913:1324098..1324718:CDS	nc_000913 & bop27	"putative rna binding protein" || "putative rna binding protein"	nc_000913 || bop27		
NC_000913:1324746..1326641:CDS	nc_000913 & bop27	"enhancer of membrane protein expression; putative inner membrane protein" || "enhancer of membrane protein expression; putative inner membrane protein"	nc_000913 || bop27		
NC_000913:1326852..1327727:CDS	nc_000913 & bop27	"23s rrna pseudouridine(2605) synthase" || "23s rrna pseudouridine(2605) synthase"	nc_000913 || bop27		
NC_000913:complement(1327767..1328357):CDS	nc_000913 & bop27	"cob(i)yrinic acid a,c-diamide adenosyltransferase" || "cob(i)yrinic acid a,c-diamide adenosyltransferase"	nc_000913 || bop27		
NC_000913:complement(1328354..1329112):CDS	nc_000913 & bop27	"putative emrky-tolc system oxoacyl-(acyl carrier protein) reductase" || "putative emrky-tolc system oxoacyl-(acyl carrier protein) reductase"	nc_000913 || bop27		
NC_000913:1329332..1330381:CDS	nc_000913 & bop27	"inner membrane protein, s49 peptidase family protein" || "inner membrane protein, s49 peptidase family protein"	nc_000913 || bop27		
NC_000913:complement(1330417..1330668):CDS	nc_000913 & bop27	"duf2498 protein ycin" || "duf2498 protein ycin"	nc_000913 || bop27		
NC_000913:1331048..1333645:CDS	nc_000913 & bop27	"dna topoisomerase i, omega subunit" || "dna topoisomerase i, omega subunit"	nc_000913 || bop27		
NC_000913:1333855..1334829:CDS	nc_000913 & bop27	"n-acetylserine-responsive cysteine regulon transcriptional activator; autorepressor" || "n-acetylserine-responsive cysteine regulon transcriptional activator; autorepressor"	nc_000913 || bop27		
NC_000913:1335124..1335288:CDS	nc_000913 & bop27	"uncharacterized protein" || "uncharacterized protein"	nc_000913 || bop27		
NC_000913:1335291..1335458:CDS	nc_000913 & bop27	"uncharacterized protein" || "uncharacterized protein"	nc_000913 || bop27		
NC_000913:1335831..1338506:CDS	nc_000913 & bop27	"aconitate hydratase 1; aconitase a" || "aconitate hydratase 1; aconitase a"	nc_000913 || bop27		
NC_000913:complement(1338570..1339160):CDS	nc_000913 & bop27	"gtp cyclohydrolase ii" || "gtp cyclohydrolase ii"	nc_000913 || bop27		
NC_000913:1339330..1340094:CDS	nc_000913 & bop27	"phosphatidylglycerophosphatase b" || "phosphatidylglycerophosphatase b"	nc_000913 || bop27		
NC_000913:1340243..1340551:CDS	nc_000913 & bop27	"duf1049 family inner membrane protein, function unknown" || "duf1049 family inner membrane protein, function unknown"	nc_000913 || bop27		
NC_000913:1340558..1341727:CDS	nc_000913 & bop27	"lps regulatory protein; putative modulator of lpxc proteolysis" || "lps regulatory protein; putative modulator of lpxc proteolysis"	nc_000913 || bop27		
NC_000913:1341921..1342658:CDS	nc_000913 & bop27	"orotidine-5'-phosphate decarboxylase" || "orotidine-5'-phosphate decarboxylase"	nc_000913 || bop27		
NC_000913:1342658..1342984:CDS	nc_000913 & bop27	"initiation factor function partial mimic, sui1 family" || "initiation factor function partial mimic, sui1 family"	nc_000913 || bop27		
NC_000913:complement(1343110..1343328):CDS	nc_000913 & bop27	"osmotically and stress inducible lipoprotein" || "osmotically and stress inducible lipoprotein"	nc_000913 || bop27		
NC_000913:complement(1343597..1344346):CDS	nc_000913 & bop27	"global regulator of transcription; deor family" || "global regulator of transcription; deor family"	nc_000913 || bop27		
NC_000913:complement(1344436..1344609):CDS	nc_000913 & bop27	"uncharacterized protein" || "uncharacterized protein"	nc_000913 || bop27		
NC_000913:complement(1344757..1346742):CDS	nc_000913 & bop27	"cyclic-di-gmp phosphodiesterase; csgd regulator; modulator of rnase ii stability" || "cyclic-di-gmp phosphodiesterase; csgd regulator; modulator of rnase ii stability"	nc_000913 || bop27		
NC_000913:1346796..1346900:CDS	nc_000913 & bop27	"uncharacterized protein" || "uncharacterized protein"	nc_000913 || bop27		
NC_000913:complement(1346978..1348912):CDS	nc_000913 & bop27	"ribonuclease ii" || "ribonuclease ii"	nc_000913 || bop27		
