Gene ID	Found in	Non-hypothetical Annotation	Which Annotation	Hypothetical Annotation	Which Annotation
NC_000913:complement(3260124..3262418):CDS	nc_000913	"pyruvate formate-lyase 4/2-ketobutyrate formate-lyase"	nc_000913		
NC_000913:complement(3262452..3263660):CDS	nc_000913	"propionate kinase/acetate kinase c, anaerobic"	nc_000913		
NC_000913:complement(3263686..3265017):CDS	nc_000913	"l-threonine/l-serine transporter"	nc_000913		
NC_000913:complement(3265039..3266028):CDS	nc_000913	"l-threonine dehydratase, catabolic"	nc_000913		
NC_000913:complement(3266127..3267065):CDS	nc_000913	"tdc operon transcriptional activator"	nc_000913		
NC_000913:3267380..3267598:CDS	nc_000913	"l-threonine dehydratase operon activator protein"	nc_000913		
NC_000913:3267854..3268393:CDS	nc_000913	"uncharacterized protein"	nc_000913		
NC_000913:3268415..3269602:CDS	nc_000913	"pentapetide repeats-related protein"	nc_000913		
NC_000913:complement(3270216..3270592):ncRNA || NC_000913:complement(3270214..3270590):ncRNA	nc_000913 & bop27	"rnase p, m1 rna component" || "rnase p, m1 rna component"	nc_000913 || bop27		
NC_000913:complement(3270625..3271770):CDS	nc_000913	"glycerate kinase i"	nc_000913		
NC_000913:complement(3271867..3272751):CDS	nc_000913	"tartronate semialdehyde reductase"	nc_000913		
NC_000913:complement(3272787..3273557):CDS	nc_000913	"alpha-dehydro-beta-deoxy-d-glucarate aldolase"	nc_000913		
NC_000913:complement(3273573..3274907):CDS	nc_000913	"putative (d)-galactarate transporter"	nc_000913		
NC_000913:3275282..3276853:CDS	nc_000913	"d-galactarate dehydrogenase"	nc_000913		
NC_000913:3277002..3277337:CDS	nc_000913	"antitoxin of the soha(prlf)-yhav toxin-antitoxin system"	nc_000913		
NC_000913:3277337..3277801:CDS	nc_000913	"toxin of the sohb(prlf)-yhav toxin-antitoxin system"	nc_000913		
NC_000913:complement(3277856..3278665):CDS	nc_000913	"transcriptional repressor of the aga regulon"	nc_000913		
NC_000913:3278914..3280194:CDS	nc_000913	"tagatose 6-phosphate aldolase 1, kbaz subunit"	nc_000913		
NC_000913:3280217..3280690:CDS	nc_000913	"n-acetylgalactosamine-specific enzyme iib component of pts"	nc_000913		
NC_000913:3281976..3283130:CDS	nc_000913	"tagatose-6-phosphate ketose/aldose isomerase"	nc_000913		
NC_000913:3283143..3284003:CDS	nc_000913	"tagatose 6-phosphate aldolase 1, kbay subunit"	nc_000913		
NC_000913:3284170..3284646:CDS	nc_000913	"n-acetylgalactosamine-specific enzyme iib component of pts"	nc_000913		
NC_000913:3284685..3285488:CDS	nc_000913	"n-acetylgalactosamine-specific enzyme iic component of pts"	nc_000913		
NC_000913:3285478..3286269:CDS	nc_000913	"n-acetylgalactosamine-specific enzyme iid component of pts"	nc_000913		
NC_000913:3286270..3287025:CDS	nc_000913	"galactosamine-6-phosphate isomerase"	nc_000913		
NC_000913:3287426..3288010:CDS	nc_000913	"putative fimbrial-like adhesin protein"	nc_000913		
NC_000913:3288090..3288785:CDS	nc_000913	"putative periplasmic pilin chaperone"	nc_000913		
NC_000913:3288814..3291330:CDS	nc_000913	"putative outer membrane protein"	nc_000913		
NC_000913:3291341..3292432:CDS	nc_000913	"putative fimbrial-like adhesin protein"	nc_000913		
NC_000913:complement(3292475..3293335):CDS	nc_000913	"16s rrna c1402 2'-o-ribose methyltransferase, sam-dependent"	nc_000913		
NC_000913:3293400..3295436:CDS	nc_000913	"om lipoprotein stimulator of mrca transpeptidase"	nc_000913		
NC_000913:3295394..3295789:CDS	nc_000913	"upf0102 family protein"	nc_000913		
NC_000913:3295809..3296399:CDS	nc_000913	"dnaa initiator-associating factor for replication initiation"	nc_000913		
NC_000913:3296409..3296984:CDS	nc_000913	"outer membrane lipoprotein"	nc_000913		
NC_000913:complement(3297098..3298138):CDS	nc_000913	"putative inner membrane permease"	nc_000913		
NC_000913:complement(3298211..3298846):CDS	nc_000913	"putative nucleoside-diphosphate-sugar epimerase"	nc_000913		
NC_000913:3298974..3299492:CDS	nc_000913	"stress-resistance protein"	nc_000913		
NC_000913:complement(3299472..3299915):CDS	nc_000913	"upf0306 family protein"	nc_000913		
NC_000913:3299966..3300268:CDS	nc_000913	"giy-yig nuclease superfamily protein"	nc_000913		
NC_000913:complement(3300255..3300758):CDS	nc_000913	"gnat family putative n-acetyltransferase"	nc_000913		
NC_000913:complement(3300752..3301276):CDS	nc_000913	"scp-2 sterol transfer family protein"	nc_000913		
NC_000913:3301485..3302480:CDS	nc_000913	"u32 peptidase family protein"	nc_000913		
NC_000913:3302489..3303367:CDS	nc_000913	"u32 peptidase family protein"	nc_000913		
NC_000913:3303448..3304455:CDS	nc_000913	"putative luciferase-like monooxygenase"	nc_000913		
NC_000913:complement(3304573..3305817):CDS	nc_000913	"tryptophan transporter of high affinity"	nc_000913		
NC_000913:complement(3305971..3307860):CDS	nc_000913	"atp-dependent rna helicase"	nc_000913		
NC_000913:complement(3307853..3307933):CDS	nc_000913	"uncharacterized protein"	nc_000913		
NC_000913:complement(3308040..3308924):CDS	nc_000913	"lipoprotein involved in osmotic sensitivity and filamentation"	nc_000913		
NC_000913:complement(3309033..3311168):CDS	nc_000913	"polynucleotide phosphorylase/polyadenylase"	nc_000913		
NC_000913:3311225..3311398:ncRNA || NC_000913:3311223..3311396:ncRNA	nc_000913 & bop27	"novel srna, function unknown" || "novel srna, function unknown"	nc_000913 || bop27		
NC_000913:complement(3311415..3311684):CDS	nc_000913	"30s ribosomal subunit protein s15"	nc_000913		
NC_000913:complement(3311833..3312777):CDS	nc_000913	"trna pseudouridine synthase b: trna pseudouridine(55) synthase and putative tmrna pseudouridine(342) synthase"	nc_000913		
NC_000913:complement(3312777..3313178):CDS	nc_000913	"30s ribosome binding factor"	nc_000913		
NC_000913:complement(3313342..3316014):CDS	nc_000913	"translation initiation factor if-2"	nc_000913		
NC_000913:complement(3316039..3317526):CDS	nc_000913	"transcription termination/antitermination l factor"	nc_000913		
NC_000913:complement(3317554..3318006):CDS	nc_000913	"ribosome maturation factor for 30s subunits"	nc_000913		
NC_000913:complement(3318213..3318289):tRNA || NC_000913:complement(3318211..3318287):tRNA	nc_000913 & bop27	"trna-met" || "trna-met"	nc_000913 || bop27		
NC_000913:3318637..3319980:CDS	nc_000913	"argininosuccinate synthetase"	nc_000913		
NC_000913:complement(3319988..3321613):CDS	nc_000913	"putative eptab family phosphoethanolamine transferase, inner membrane protein"	nc_000913		
NC_000913:complement(3322072..3322158):tRNA || NC_000913:complement(3322070..3322156):tRNA	nc_000913 & bop27	"trna-leu" || "trna-leu"	nc_000913 || bop27		
NC_000913:complement(3322173..3322505):CDS	nc_000913	"preprotein translocase membrane subunit"	nc_000913		
NC_000913:complement(3322733..3324070):CDS	nc_000913	"phosphoglucosamine mutase"	nc_000913		
NC_000913:complement(3324063..3324911):CDS	nc_000913	"7,8-dihydropteroate synthase"	nc_000913		
NC_000913:complement(3325001..3326935):CDS	nc_000913	"protease, atp-dependent zinc-metallo"	nc_000913		
NC_000913:complement(3327035..3327664):CDS	nc_000913	"23s rrna u2552 2'-o-ribose methyltransferase, sam-dependent"	nc_000913		
NC_000913:3327790..3328083:CDS	nc_000913	"rna binding protein associated with pre-50s ribosomal subunits"	nc_000913		
NC_000913:complement(3328239..3328715):CDS	nc_000913	"transcript cleavage factor"	nc_000913		
NC_000913:3328963..3330396:CDS	nc_000913	"d-alanyl-d-alanine carboxypeptidase"	nc_000913		
NC_000913:complement(3330582..3331754):CDS	nc_000913	"gtpase involved in cell partioning and dna repair"	nc_000913		
NC_000913:complement(3331770..3332735):CDS	nc_000913	"eama family inner membrane putative transporter"	nc_000913		
NC_000913:complement(3332862..3333119):CDS	nc_000913	"50s ribosomal subunit protein l27"	nc_000913		
NC_000913:complement(3333140..3333451):CDS	nc_000913	"50s ribosomal subunit protein l21"	nc_000913		
NC_000913:3333710..3334681:CDS	nc_000913	"octaprenyl diphosphate synthase"	nc_000913		
NC_000913:3334909..3335187:CDS	nc_000913	"malpq operon transcriptional activator"	nc_000913		
NC_000913:complement(3335235..3336494):CDS	nc_000913	"udp-n-acetylglucosamine 1-carboxyvinyltransferase"	nc_000913		
NC_000913:complement(3336549..3336803):CDS	nc_000913	"acid stress protein; putative bola family transcriptional regulator"	nc_000913		
NC_000913:complement(3336963..3337256):CDS	nc_000913	"abc transporter maintaining om lipid asymmetry, cytoplasmic stas component"	nc_000913		
NC_000913:complement(3337256..3337891):CDS	nc_000913	"abc transporter maintaining om lipid asymmetry, periplasmic binding protein"	nc_000913		
NC_000913:complement(3337910..3338461):CDS	nc_000913	"om lipid asymmetry maintenance protein; membrane-anchored abc family periplasmic binding protein"	nc_000913		
NC_000913:complement(3338466..3339248):CDS	nc_000913	"abc transporter maintaining om lipid asymmetry, inner membrane permease protein"	nc_000913		
NC_000913:complement(3339256..3340065):CDS	nc_000913	"abc transporter maintaining om lipid asymmetry, atp-binding protein"	nc_000913		
NC_000913:3340275..3341252:CDS	nc_000913	"putative calcium/sodium:proton antiporter"	nc_000913		
NC_000913:3341266..3342252:CDS	nc_000913	"d-arabinose 5-phosphate isomerase"	nc_000913		
NC_000913:3342273..3342839:CDS	nc_000913	"3-deoxy-d-manno-octulosonate 8-phosphate phosphatase"	nc_000913		
NC_000913:3342836..3343411:CDS	nc_000913	"periplasmic membrane-anchored lps-binding protein; lps export protein"	nc_000913		
NC_000913:3343380..3343937:CDS	nc_000913	"lipopolysaccharide export abc transporter periplasmic binding protein; lipid a binding protein; lps export and assembly protein"	nc_000913		
NC_000913:3343944..3344669:CDS	nc_000913	"lipopolysaccharide export abc transporter atpase"	nc_000913		
NC_000913:3344717..3346150:CDS	nc_000913	"rna polymerase, sigma 54 (sigma n) factor"	nc_000913		
NC_000913:3346173..3346460:CDS	nc_000913	"ribosome hibernation promoting factor hpf; stabilizes 100s dimers"	nc_000913		
NC_000913:3346578..3347069:CDS	nc_000913	"sugar-specific enzyme iia component of pts"	nc_000913		
NC_000913:3347115..3347969:CDS	nc_000913	"adaptor protein for glmz/glmy srna decay, glucosamine-6-phosphate-regulated; ntpase"	nc_000913		
NC_000913:3347966..3348238:CDS	nc_000913	"phosphohistidinoprotein-hexose phosphotransferase component of n-regulated pts system (npr)"	nc_000913		
NC_000913:3348452..3349084:CDS	nc_000913	"mg(2+)-starvation-stimulated protein"	nc_000913		
NC_000913:complement(3349081..3349809):CDS	nc_000913	"biosynthetic peptidoglycan transglycosylase"	nc_000913		
NC_000913:complement(3349806..3350459):CDS	nc_000913	"isoprenoid biosynthesis protein with amidotransferase-like domain"	nc_000913		
NC_000913:3350577..3350697:ncRNA || NC_000913:3350575..3350695:ncRNA	nc_000913 & bop27	"srna positive antisense regulator of rpos; binds hfq" || "srna positive antisense regulator of rpos; binds hfq"	nc_000913 || bop27		
NC_000913:complement(3350689..3353025):CDS	nc_000913	"aerobic respiration control sensor histidine protein kinase, cognate to two-component response regulators arca and rssb"	nc_000913		
NC_000913:complement(3353121..3354050):CDS	nc_000913	"putative fe-s oxidoreductase, radical sam superfamily protein"	nc_000913		
NC_000913:3354725..3359185:CDS	nc_000913	"glutamate synthase, large subunit"	nc_000913		
NC_000913:3359198..3360616:CDS	nc_000913	"glutamate synthase, 4fe-4s protein, small subunit"	nc_000913		
NC_000913:3361176..3361940:CDS	nc_000913	"periplasmic protein"	nc_000913		
NC_000913:3362112..3362786:CDS	nc_000913	"putative periplasmic chaperone protein"	nc_000913		
NC_000913:3362807..3365188:CDS	nc_000913	"putative outer membrane fimbrial subunit usher protein"	nc_000913		
NC_000913:complement(3365702..3366718):CDS	nc_000913	"is5 transposase and trans-activator"	nc_000913		
NC_000913:3366926..3367642:CDS	nc_000913	"putative transcriptional regulator"	nc_000913		
NC_000913:3367827..3368954:CDS	nc_000913	"duf1016 family protein in the pd-(d/e)xk nuclease superfamily"	nc_000913		
NC_000913:complement(3369014..3369478):CDS	nc_000913	"duf386 family protein, cupin superfamily"	nc_000913		
NC_000913:complement(3369475..3370350):CDS	nc_000913	"n-acetylmannosamine kinase"	nc_000913		
NC_000913:complement(3370347..3371036):CDS	nc_000913	"putative n-acetylmannosamine-6-p epimerase"	nc_000913		
NC_000913:complement(3371084..3372574):CDS	nc_000913	"sialic acid transporter"	nc_000913		
NC_000913:complement(3372683..3373576):CDS	nc_000913	"n-acetylneuraminate lyase"	nc_000913		
NC_000913:complement(3373698..3374489):CDS	nc_000913	"sialic acid-inducible nan operon repressor"	nc_000913		
NC_000913:3374869..3376236:CDS	nc_000913	"putative transporter"	nc_000913		
NC_000913:complement(3376279..3376776):CDS	nc_000913	"clpxp protease specificity enhancing factor"	nc_000913		
NC_000913:complement(3376782..3377420):CDS	nc_000913	"stringent starvation protein a, phage p1 late gene activator, rnap-associated acid-resistance protein, inactive glutathione s-transferase homolog"	nc_000913		
NC_000913:complement(3377815..3378207):CDS	nc_000913	"30s ribosomal subunit protein s9"	nc_000913		
NC_000913:complement(3378223..3378651):CDS	nc_000913	"50s ribosomal subunit protein l13"	nc_000913		
NC_000913:complement(3378870..3379997):CDS	nc_000913	"divisome atpase"	nc_000913		
NC_000913:3380191..3380589:CDS	nc_000913	"duf1043 family inner membrane-anchored protein"	nc_000913		
NC_000913:3380743..3382110:CDS	nc_000913	"serine endoprotease, periplasmic"	nc_000913		
NC_000913:3382200..3383267:CDS	nc_000913	"serine endoprotease, periplasmic"	nc_000913		
NC_000913:complement(3383330..3384268):CDS	nc_000913	"malate dehydrogenase, nad(p)-binding"	nc_000913		
NC_000913:3384703..3385173:CDS	nc_000913	"l-arginine-responsive arginine metabolism regulon transcriptional regulator"	nc_000913		
NC_000913:3385538..3385801:CDS	nc_000913	"cadmium and peroxide resistance protein, stress-induced"	nc_000913		
NC_000913:complement(3385857..3386129):CDS	nc_000913	"putative barnase inhibitor"	nc_000913		
NC_000913:complement(3386221..3388188):CDS	nc_000913	"p-hydroxybenzoic acid efflux system component"	nc_000913		
NC_000913:complement(3388194..3389126):CDS	nc_000913	"p-hydroxybenzoic acid efflux system component"	nc_000913		
NC_000913:complement(3389134..3389337):CDS	nc_000913	"duf1656 family putative inner membrane efflux pump associated protein"	nc_000913		
NC_000913:3389520..3390449:CDS	nc_000913	"transcriptional regulator for aaexab operon"	nc_000913		
NC_000913:complement(3390583..3392028):CDS	nc_000913	"putative peptidase"	nc_000913		
NC_000913:complement(3392458..3396258):CDS	nc_000913	"duf3971-asma2 domains protein"	nc_000913		
NC_000913:complement(3396326..3397795):CDS	nc_000913	"ribonuclease g"	nc_000913		
NC_000913:complement(3397785..3398378):CDS	nc_000913	"dttp/utp pyrophosphatase; m(5)utp/m(5)ctp/pseudo-utp pyrophosphatase"	nc_000913		
NC_000913:complement(3398387..3398875):CDS	nc_000913	"cell wall structural complex mrebcd transmembrane component mred"	nc_000913		
NC_000913:complement(3398875..3399978):CDS	nc_000913	"cell wall structural complex mrebcd transmembrane component mrec"	nc_000913		
NC_000913:complement(3400044..3401087):CDS	nc_000913	"cell wall structural complex mrebcd, actin-like component mreb"	nc_000913		
NC_000913:complement(3401392..3403332):CDS	nc_000913	"targeting factor for csrbc srna degradation"	nc_000913		
NC_000913:3403484..3404458:CDS	nc_000913	"putative acryloyl-coa reductase"	nc_000913		
NC_000913:3405436..3405906:CDS	nc_000913	"acetyl coa carboxylase, bccp subunit"	nc_000913		
NC_000913:3405917..3407266:CDS	nc_000913	"acetyl-coa carboxylase, biotin carboxylase subunit"	nc_000913		
NC_000913:3407375..3407617:CDS	nc_000913	"duf997 family putative inner membrane protein"	nc_000913		
NC_000913:3407607..3409058:CDS	nc_000913	"pantothenate:sodium symporter"	nc_000913		
NC_000913:3409070..3409951:CDS	nc_000913	"methyltransferase for 50s ribosomal subunit protein l11"	nc_000913		
NC_000913:3410280..3411245:CDS	nc_000913	"trna-dihydrouridine synthase b"	nc_000913		
NC_000913:3411271..3411567:CDS	nc_000913	"global dna-binding transcriptional dual regulator"	nc_000913		
NC_000913:3411653..3412537:CDS	nc_000913	"dna adenine methyltransferase, sam-dependent"	nc_000913		
NC_000913:3412621..3412800:CDS	nc_000913	"putative membrane protein"	nc_000913		
NC_000913:complement(3412803..3413465):CDS	nc_000913	"acrab operon transcriptional repressor"	nc_000913		
NC_000913:3413864..3415021:CDS	nc_000913	"cytoplasmic membrane lipoprotein"	nc_000913		
NC_000913:3415033..3418137:CDS	nc_000913	"multidrug efflux system protein"	nc_000913		
NC_000913:3418390..3418611:CDS	nc_000913	"putative outer membrane protein"	nc_000913		
NC_000913:3420134..3421315:CDS	nc_000913	"putative amino acid abc transporter permease"	nc_000913		
NC_000913:3421325..3422428:CDS	nc_000913	"putative amino acid abc transporter permease"	nc_000913		
NC_000913:3422436..3423194:CDS	nc_000913	"putative amino acid abc transporter atpase"	nc_000913		
NC_000913:complement(3423423..3423542):rRNA || NC_000913:complement(3423421..3423540):rRNA	nc_000913 & bop27	"5s ribosomal rna of rrnd operon" || "5s ribosomal rna of rrnd operon"	nc_000913 || bop27		
NC_000913:complement(3423580..3423655):tRNA || NC_000913:complement(3423578..3423653):tRNA	nc_000913 & bop27	"trna-thr" || "trna-thr"	nc_000913 || bop27		
NC_000913:complement(3423668..3423787):rRNA || NC_000913:complement(3423666..3423785):rRNA	nc_000913 & bop27	"5s ribosomal rna of rrnd operon" || "5s ribosomal rna of rrnd operon"	nc_000913 || bop27		
NC_000913:complement(3423880..3426783):rRNA || NC_000913:complement(3423878..3426781):rRNA	nc_000913 & bop27	"23s ribosomal rna of rrnd operon" || "23s ribosomal rna of rrnd operon"	nc_000913 || bop27		
NC_000913:complement(3426958..3427033):tRNA || NC_000913:complement(3426956..3427031):tRNA	nc_000913 & bop27	"trna-ala" || "trna-ala"	nc_000913 || bop27		
